stop_lat,stop_lon
-22.91809,-43.24195
-22.91214,-43.24017
-22.913547,-43.244135
-22.909298,-43.239442
-22.92035,-43.24441
-22.914929,-43.235468
-22.91527,-43.2518
-22.926232,-43.245915
-22.93078,-43.254158
-22.92586,-43.25286
-22.92427,-43.25231
-22.92768,-43.24433
-22.92376,-43.24669
-22.92477,-43.2436
-22.92404,-43.24128
-22.92286,-43.24918
-22.9229,-43.24867
-22.9249,-43.25094
-22.92394,-43.2507
-22.92355,-43.25048
-22.92704,-43.25375
-22.92808,-43.25445
-22.9289,-43.25265
-22.92798,-43.25196
-22.926139,-43.248489
-22.92147,-43.24586
-22.922248,-43.247306
-22.92566,-43.25397
-22.91755,-43.26213
-22.9256,-43.26549
-22.92469,-43.26578
-22.92363,-43.26629
-22.92293,-43.26674
-22.915228,-43.243439
-22.917543,-43.244913
-22.91611,-43.23688
-22.91649,-43.23876
-22.917071,-43.24241
-22.91526,-43.24374
-22.91577,-43.24644
-22.916215,-43.248559
-22.916341,-43.249266
-22.918032,-43.247493
-22.918136,-43.248178
-22.918829,-43.251925
-22.91891,-43.25258
-22.919245,-43.254192
-22.918438,-43.254055
-22.91629,-43.2526
-22.916438,-43.253211
-22.916893,-43.256594
-22.91988,-43.25762
-22.916916,-43.257164
-22.920008,-43.258301
-22.916988,-43.261141
-22.91011,-43.2384
-22.92256,-43.26678
-22.92136,-43.26745
-22.9212,-43.2674
-22.92039,-43.26792
-22.91977,-43.26471
-22.91861,-43.26516
-22.91952,-43.26747
-22.92618,-43.26474
-22.92589,-43.26463
-22.92494,-43.26247
-22.92541,-43.26229
-22.92691,-43.26094
-22.92685,-43.25899
-22.92639,-43.2599
-22.92043,-43.26126
-22.92321,-43.25999
-22.92476,-43.25901
-22.92457,-43.25734
-22.92567,-43.255
-22.92424,-43.25396
-22.92341,-43.25664
-22.92272,-43.25851
-22.92083,-43.25882
-22.91824,-43.26305
-22.91927,-43.26217
-22.921407,-43.261923
-22.92193,-43.26331
-22.922968,-43.264453
-22.922509,-43.264011
-22.92147,-43.26161
-22.92143,-43.25919
-22.924797,-43.261727
-22.927068,-43.260699
-22.925886,-43.262217
-22.924822,-43.262468
-22.920333,-43.266117
-22.919624,-43.261345
-22.98712,-43.24641
-22.98638,-43.24546
-22.985763,-43.243387
-22.9865,-43.2473
-22.98784,-43.24509
-22.989476,-43.252177
-22.988583,-43.249016
-22.987873,-43.247742
-22.986426,-43.245327
-22.987194,-43.246537
-22.987963,-43.24783
-22.990563,-43.252328
-22.986395,-43.24775
-22.987593,-43.245296
-22.987827,-43.246514
-22.988616,-43.248896
-22.988135,-43.246845
-22.989462,-43.251224
-22.989352,-43.251247
-22.989517,-43.251763
-22.8834,-43.25341
-22.87843,-43.25517
-22.87532,-43.25213
-22.87251,-43.25155
-22.88264,-43.25405
-22.88428,-43.24878
-22.880221,-43.253687
-22.87158,-43.24621
-22.87796,-43.24145
-22.884006,-43.235933
-22.88592,-43.23489
-22.88261,-43.2494
-22.879765,-43.250441
-22.878501,-43.250884
-22.88382,-43.24923
-22.880242,-43.25388
-22.87479,-43.252635
-22.887617,-43.246894
-22.886657,-43.247745
-22.87029,-43.25836
-22.868383,-43.258079
-22.86772,-43.25684
-22.86306,-43.25694
-22.86174,-43.25739
-22.87178,-43.24924
-22.86682,-43.25679
-22.86207,-43.25741
-22.86571,-43.25619
-22.86929,-43.25432
-22.86552,-43.25368
-22.86318,-43.25283
-22.86276,-43.25348
-22.861646,-43.253842
-22.86021,-43.2537
-22.85765,-43.25244
-22.85934,-43.25635
-22.86203,-43.25459
-22.86357,-43.25425
-22.86492,-43.25483
-22.86683,-43.2541
-22.86621,-43.25198
-22.869956,-43.254391
-22.86109,-43.25604
-22.8625,-43.2569
-22.86565,-43.25584
-22.86532,-43.24895
-22.86719,-43.25178
-22.86785,-43.254
-22.86786,-43.26553
-22.86842,-43.26397
-22.86844,-43.25967
-22.87053,-43.24899
-22.868063,-43.256081
-22.868764,-43.254783
-22.866433,-43.249743
-22.867804,-43.256135
-22.8764,-43.256757
-22.868183,-43.259115
-22.86752,-43.25547
-22.868612,-43.256041
-22.868501,-43.263577
-22.856562,-43.247992
-22.86074,-43.24814
-22.86471,-43.24819
-22.87026,-43.24704
-22.884608,-43.236203
-22.88557,-43.23452
-22.85934,-43.25819
-22.85572,-43.25968
-22.85329,-43.26377
-22.85524,-43.26022
-22.85639,-43.25223
-22.8531,-43.25309
-22.85112,-43.2558
-22.84875,-43.25813
-22.854807,-43.259957
-22.85565,-43.25911
-22.8568,-43.25818
-22.84812,-43.25427
-22.84591,-43.25362
-22.84554,-43.2524
-22.851807,-43.264008
-22.85326,-43.26242
-22.85257,-43.25591
-22.85455,-43.26
-22.85265,-43.25765
-22.84486,-43.25124
-22.85419,-43.26404
-22.85004,-43.25639
-22.84465,-43.25475
-22.84199,-43.25329
-22.843433,-43.251348
-22.852209,-43.250313
-22.857452,-43.25897
-22.857473,-43.258799
-22.854745,-43.260468
-22.8598,-43.25817
-22.853242,-43.26223
-22.851657,-43.263962
-22.849087,-43.255234
-22.848147,-43.254519
-22.856432,-43.26629
-22.856383,-43.249661
-22.84999,-43.26534
-22.84965,-43.27158
-22.84855,-43.2747
-22.84918,-43.27553
-22.84974,-43.27627
-22.84617,-43.26052
-22.84303,-43.26319
-22.84187,-43.26414
-22.83968,-43.26596
-22.8407,-43.26735
-22.85005,-43.26389
-22.84969,-43.27797
-22.84901,-43.27512
-22.83819,-43.2608
-22.84891,-43.26715
-22.84768,-43.26712
-22.84659,-43.26754
-22.852332,-43.254572
-22.83712,-43.25831
-22.85016,-43.265465
-22.84348,-43.25089
-22.8406,-43.25355
-22.84787,-43.24759
-22.84983,-43.24768
-22.853,-43.24792
-22.85489,-43.24796
-22.854914,-43.263031
-22.84486,-43.26828
-22.83956,-43.25955
-22.84006,-43.25905
-22.84408,-43.26312
-22.85509,-43.26561
-22.856617,-43.266964
-22.84422,-43.269125
-22.85058,-43.27734
-22.85136,-43.27844
-22.84149,-43.26037
-22.84275,-43.26188
-22.852543,-43.272186
-22.85444,-43.2703
-22.85515,-43.26957
-22.85675,-43.26748
-22.85118,-43.27792
-22.84463,-43.26819
-22.84753,-43.26589
-22.85461,-43.26724
-22.85277,-43.26956
-22.85071,-43.27115
-22.85072,-43.27099
-22.84899,-43.27283
-22.84983,-43.27206
-22.84826,-43.27365
-22.84844,-43.27362
-22.85538,-43.26644
-22.846134,-43.267884
-22.847699,-43.267347
-22.849255,-43.266392
-22.849117,-43.266283
-22.84419,-43.268848
-22.844879,-43.261739
-22.843939,-43.262082
-22.848127,-43.268977
-22.853326,-43.271726
-22.853251,-43.272004
-22.854221,-43.270771
-22.855788,-43.267124
-22.84951,-43.268207
-22.852325,-43.281128
-22.849563,-43.277906
-22.853572,-43.268503
-22.852705,-43.269431
-22.850657,-43.277244
-22.851396,-43.278236
-22.847047,-43.265497
-22.840996,-43.280626
-22.84853,-43.28204
-22.84772,-43.2839
-22.84201,-43.26934
-22.840168,-43.25879
-22.841542,-43.260302
-22.837461,-43.261671
-22.82998,-43.2711
-22.83301,-43.26594
-22.83359,-43.2637
-22.83465,-43.26175
-22.83677,-43.25775
-22.8406,-43.27102
-22.8389,-43.27394
-22.83622,-43.27909
-22.83466,-43.28109
-22.83896,-43.28384
-22.83894,-43.28004
-22.84026,-43.27775
-22.84388,-43.28026
-22.8365,-43.26401
-22.83696,-43.26637
-22.83541,-43.28169
-22.83628,-43.28085
-22.84274,-43.27097
-22.84115,-43.27607
-22.84059,-43.27811
-22.84008,-43.279781
-22.83978,-43.28205
-22.83915,-43.28289
-22.83796,-43.27968
-22.83588,-43.27835
-22.83476,-43.27764
-22.83376,-43.277
-22.83263,-43.27629
-22.83146,-43.27554
-22.82999,-43.2755
-22.83558,-43.2768
-22.83358,-43.27553
-22.8349,-43.27289
-22.83592,-43.27112
-22.837156,-43.269823
-22.83678,-43.26825
-22.84706,-43.29006
-22.846165,-43.286965
-22.84233,-43.27742
-22.84563,-43.28245
-22.84432,-43.28068
-22.8437,-43.28334
-22.84581,-43.28908
-22.84521,-43.2885
-22.8445,-43.28401
-22.83544,-43.27172
-22.8475,-43.29069
-22.844015,-43.284501
-22.836488,-43.283441
-22.836714,-43.268081
-22.843998,-43.283484
-22.84174,-43.27958
-22.835886,-43.275762
-22.847048,-43.290264
-22.846246,-43.286651
-22.84118,-43.2744
-22.84239,-43.2712
-22.834985,-43.275214
-22.837373,-43.27669
-22.838299,-43.277322
-22.836905,-43.282531
-22.84239,-43.26936
-22.845461,-43.282448
-22.84292,-43.283808
-22.84409,-43.284771
-22.841991,-43.273933
-22.834274,-43.274067
-22.84116,-43.282121
-22.837671,-43.276318
-22.844984,-43.288382
-22.846571,-43.284697
-22.83544,-43.2614
-22.831494,-43.278844
-22.821798,-43.280654
-22.82869,-43.276575
-22.8307,-43.27818
-22.83216,-43.27944
-22.83592,-43.28825
-22.836326,-43.289402
-22.83663,-43.2914
-22.844033,-43.300797
-22.84164,-43.2988
-22.84027,-43.29683
-22.83784,-43.29004
-22.829697,-43.277831
-22.83027,-43.28273
-22.84068,-43.30231
-22.84017,-43.29983
-22.8396,-43.29707
-22.83767,-43.28555
-22.83359,-43.28078
-22.82853,-43.27792
-22.82668,-43.27976
-22.82841,-43.27599
-22.83971,-43.2995
-22.84362,-43.30085
-22.84622,-43.30333
-22.83156,-43.28092
-22.83051,-43.28263
-22.83199,-43.28048
-22.83691,-43.284401
-22.83847,-43.30134
-22.83849,-43.29928
-22.83846,-43.29779
-22.83807,-43.29537
-22.840112,-43.297138
-22.841507,-43.299206
-22.838171,-43.286199
-22.836027,-43.28362
-22.827968,-43.278588
-22.829524,-43.279361
-22.8361,-43.30624
-22.83531,-43.30398
-22.83006,-43.30153
-22.82895,-43.29993
-22.82813,-43.29863
-22.82684,-43.29564
-22.82632,-43.29506
-22.83136,-43.2915
-22.83033,-43.29315
-22.82852,-43.29414
-22.83818,-43.29193
-22.83788,-43.29208
-22.83797,-43.2879
-22.81975,-43.28418
-22.81992,-43.28304
-22.82072,-43.28296
-22.826435,-43.275608
-22.82591,-43.27531
-22.8375,-43.28971
-22.83688,-43.293
-22.83973,-43.30446
-22.83662,-43.31767
-22.8384,-43.31233
-22.82903,-43.29406
-22.83064,-43.29304
-22.8318,-43.29198
-22.83219,-43.29112
-22.829404,-43.28818
-22.82741,-43.28829
-22.82571,-43.28942
-22.824561,-43.288628
-22.82836,-43.28481
-22.82824,-43.2863
-22.82996,-43.28752
-22.83077,-43.28994
-22.82402,-43.28803
-22.83,-43.29065
-22.83271,-43.29201
-22.83465,-43.29144
-22.83361,-43.30249
-22.8355,-43.30476
-22.838375,-43.312159
-22.83788,-43.31333
-22.83559,-43.3181
-22.82763,-43.28849
-22.82813,-43.2852
-22.82575,-43.28643
-22.82748,-43.28604
-22.82978,-43.30148
-22.836,-43.30647
-22.835042,-43.308755
-22.835057,-43.309059
-22.83763,-43.31011
-22.833468,-43.302276
-22.83354,-43.31871
-22.836174,-43.308253
-22.825703,-43.286323
-22.834128,-43.289482
-22.832833,-43.317207
-22.82381,-43.29609
-22.82673,-43.30912
-22.82595,-43.30742
-22.82513,-43.30566
-22.82424,-43.30375
-22.82339,-43.30029
-22.82233,-43.2989
-22.8219,-43.29767
-22.825277,-43.296441
-22.82509,-43.28957
-22.82245,-43.29919
-22.82299,-43.29997
-22.82366,-43.30153
-22.82318,-43.30393
-22.82436,-43.30637
-22.82519,-43.30817
-22.82701,-43.310886
-22.82091,-43.29849
-22.82722,-43.29757
-22.82838,-43.29915
-22.83023,-43.30923
-22.82864,-43.31005
-22.82303,-43.29558
-22.82349,-43.302076
-22.830947,-43.291622
-22.81486,-43.29358
-22.81532,-43.28967
-22.82239,-43.28083
-22.82066,-43.2985
-22.816539,-43.291664
-22.81912,-43.30103
-22.8238,-43.3094
-22.82577,-43.31159
-22.8265,-43.31147
-22.8285,-43.31041
-22.83059,-43.30937
-22.817219,-43.289659
-22.825531,-43.312878
-22.823188,-43.295524
-22.821428,-43.292393
-22.819834,-43.290711
-22.819707,-43.290857
-22.817044,-43.289736
-22.81668,-43.30091
-22.81766,-43.30371
-22.81869,-43.30003
-22.81892,-43.30424
-22.81996,-43.30562
-22.82057,-43.30612
-22.8216,-43.3071
-22.82224,-43.3074
-22.82352,-43.30911
-22.824357,-43.310943
-22.822283,-43.313453
-22.81348,-43.30113
-22.81,-43.30168
-22.80787,-43.30395
-22.81234,-43.30927
-22.81517,-43.31049
-22.80785,-43.30432
-22.80953,-43.30225
-22.81251,-43.30144
-22.81444,-43.30122
-22.80782,-43.30516
-22.80929,-43.3087
-22.81656,-43.31261
-22.81504,-43.30996
-22.81274,-43.30922
-22.809863,-43.308671
-22.80881,-43.3072
-22.806006,-43.305609
-22.814801,-43.303782
-22.81417,-43.31822
-22.810145,-43.320957
-22.817479,-43.314391
-22.817908,-43.289443
-22.821558,-43.292544
-22.81962,-43.31448
-22.8192,-43.31062
-22.81945,-43.30981
-22.81608,-43.30169
-22.81771,-43.30707
-22.81709,-43.30699
-22.8142,-43.29637
-22.81475,-43.29625
-22.81427,-43.29365
-22.80772,-43.32162
-22.806973,-43.326599
-22.80638,-43.3255
-22.810795,-43.321135
-22.81292,-43.31864
-22.81584,-43.32457
-22.807253,-43.327419
-22.810202,-43.329202
-22.811163,-43.329832
-22.810677,-43.329519
-22.87097,-43.25893
-22.86957,-43.25945
-22.87001,-43.26233
-22.86976,-43.26571
-22.87228,-43.26798
-22.87034,-43.26825
-22.86992,-43.2675
-22.86998,-43.26437
-22.87003,-43.26114
-22.87023,-43.25854
-22.87343,-43.25819
-22.87637,-43.25694
-22.8717,-43.25853
-22.868506,-43.266672
-22.86837,-43.258305
-22.878617,-43.255301
-22.870111,-43.262903
-22.89492,-43.25385
-22.89465,-43.25557
-22.893696,-43.258424
-22.89391,-43.26063
-22.8949,-43.26252
-22.896454,-43.263155
-22.89581,-43.26275
-22.894194,-43.263252
-22.893897,-43.260423
-22.894336,-43.257409
-22.89421,-43.25158
-22.890964,-43.258547
-22.892423,-43.255921
-22.89007,-43.254194
-22.892321,-43.26182
-22.88049,-43.2586
-22.88549,-43.26674
-22.88526,-43.26518
-22.88424,-43.26342
-22.88315,-43.26153
-22.88242,-43.26045
-22.88259,-43.26152
-22.88409,-43.26087
-22.88588,-43.26421
-22.88606,-43.26408
-22.88531,-43.26262
-22.88307,-43.25931
-22.88221,-43.25993
-22.882344,-43.262728
-22.88383,-43.26527
-22.88417,-43.26874
-22.883063,-43.263954
-22.884863,-43.267131
-22.884193,-43.268912
-22.879064,-43.271681
-22.874197,-43.266811
-22.811009,-43.319635
-22.8145,-43.327
-22.878107,-43.262168
-22.880353,-43.259261
-22.87833,-43.26397
-22.87806,-43.26402
-22.88092,-43.259841
-22.875827,-43.26616
-22.876446,-43.266144
-22.88107,-43.27284
-22.88295,-43.2763
-22.88404,-43.27717
-22.88245,-43.27087
-22.88392,-43.26999
-22.87694,-43.26549
-22.87379,-43.26656
-22.878735,-43.272276
-22.882286,-43.269893
-22.879669,-43.270374
-22.86739,-43.2868
-22.86901,-43.28437
-22.87073,-43.28374
-22.87217,-43.28277
-22.87314,-43.28202
-22.87317,-43.28138
-22.87291,-43.2806
-22.86841,-43.27464
-22.86731,-43.2722
-22.87247,-43.26835
-22.870172,-43.276304
-22.87309,-43.278
-22.87191,-43.28125
-22.87131,-43.28275
-22.8675,-43.28577
-22.874057,-43.278138
-22.87343,-43.27555
-22.87212,-43.26918
-22.875018,-43.287037
-22.876455,-43.29022
-22.87934,-43.28483
-22.87379,-43.28359
-22.87325,-43.28251
-22.87593,-43.28907
-22.875229,-43.287067
-22.871466,-43.27261
-22.87243,-43.27454
-22.87313,-43.27673
-22.87194,-43.28322
-22.87652,-43.28376
-22.88002,-43.28569
-22.874499,-43.284938
-22.871881,-43.276874
-22.870389,-43.27625
-22.868229,-43.268968
-22.87658,-43.29015
-22.869316,-43.268276
-22.870128,-43.283955
-22.874738,-43.265842
-22.873025,-43.284753
-22.8822,-43.2754
-22.88085,-43.27387
-22.880698,-43.270636
-22.88097,-43.2701
-22.879651,-43.268236
-22.87891,-43.26605
-22.86916,-43.29164
-22.87104,-43.28866
-22.87229,-43.2876
-22.87412,-43.28674
-22.87442,-43.28275
-22.87456,-43.28148
-22.877626,-43.275107
-22.878524,-43.273707
-22.879333,-43.272262
-22.871734,-43.269439
-22.868981,-43.284232
-22.872218,-43.273815
-22.871703,-43.272915
-22.871527,-43.27049
-22.874703,-43.283433
-22.875778,-43.288124
-22.875772,-43.289022
-22.86567,-43.30098
-22.86555,-43.29975
-22.865417,-43.298249
-22.86522,-43.29301
-22.86552,-43.28986
-22.8662,-43.28853
-22.86542,-43.28967
-22.86536,-43.2921
-22.86506,-43.29439
-22.865323,-43.296044
-22.865491,-43.295875
-22.869011,-43.309612
-22.86703,-43.3075
-22.870708,-43.300606
-22.870727,-43.300299
-22.87391,-43.30845
-22.87197,-43.30825
-22.869423,-43.306723
-22.869328,-43.306903
-22.86928,-43.30437
-22.869125,-43.303903
-22.873036,-43.308494
-22.870687,-43.308209
-22.870282,-43.308
-22.90786,-43.23862
-22.90564,-43.241
-22.90341,-43.24279
-22.90218,-43.24448
-22.90105,-43.24451
-22.90483,-43.24383
-22.865391,-43.299604
-22.866019,-43.288614
-22.90135,-43.25052
-22.90455,-43.24282
-22.90591,-43.23964
-22.906667,-43.238818
-22.86392,-43.30608
-22.863561,-43.307434
-22.86162,-43.30675
-22.865384,-43.306949
-22.866673,-43.302617
-22.86638,-43.30161
-22.86748,-43.29752
-22.86794,-43.29788
-22.87078,-43.28993
-22.8682,-43.29491
-22.869074,-43.294257
-22.86983,-43.29191
-22.8752,-43.284011
-22.875361,-43.280291
-22.89781,-43.25017
-22.89771,-43.24765
-22.89628,-43.24909
-22.89752,-43.25253
-22.898149,-43.250978
-22.895092,-43.256003
-22.894892,-43.254813
-22.895635,-43.252768
-22.898316,-43.256605
-22.89669,-43.256713
-22.898366,-43.256697
-22.90062,-43.25634
-22.896901,-43.2567
-22.901379,-43.256398
-22.90126,-43.26392
-22.901568,-43.258943
-22.901474,-43.258885
-22.903971,-43.268705
-22.905629,-43.268592
-22.90641,-43.2679
-22.908082,-43.269407
-22.90865,-43.27113
-22.9102,-43.27103
-22.912823,-43.270057
-22.91346,-43.26939
-22.91302,-43.26663
-22.91324,-43.26539
-22.898466,-43.263532
-22.90051,-43.26621
-22.90103,-43.2679
-22.91326,-43.26496
-22.90078,-43.26664
-22.90014,-43.26478
-22.909397,-43.270577
-22.909634,-43.27263
-22.911833,-43.274489
-22.91253,-43.273
-22.91538,-43.27062
-22.902,-43.26137
-22.90292,-43.24876
-22.912409,-43.267158
-22.91128,-43.26844
-22.910082,-43.269531
-22.9085,-43.26995
-22.90695,-43.27001
-22.90411,-43.26964
-22.90231,-43.26509
-22.90209,-43.2549
-22.901354,-43.248207
-22.90305,-43.25057
-22.90328,-43.25345
-22.90353,-43.2558
-22.90386,-43.25888
-22.90407,-43.2627
-22.90464,-43.26452
-22.9051,-43.26781
-22.90826,-43.27383
-22.91542,-43.26723
-22.915693,-43.267144
-22.915282,-43.268613
-22.916411,-43.276251
-22.90302,-43.26903
-22.89922,-43.24487
-22.90026,-43.24503
-22.90092,-43.2481
-22.90098,-43.25107
-22.90047,-43.25224
-22.90118,-43.25528
-22.9138,-43.27188
-22.904073,-43.267872
-22.907932,-43.271569
-22.901324,-43.269474
-22.902888,-43.270008
-22.913199,-43.264511
-22.915892,-43.262707
-22.91102,-43.2871
-22.912561,-43.284735
-22.91283,-43.28345
-22.91165,-43.28264
-22.91035,-43.28282
-22.908358,-43.28354
-22.911682,-43.285809
-22.90998,-43.28609
-22.91076,-43.27712
-22.90969,-43.27876
-22.90849,-43.27851
-22.90947,-43.2817
-22.90845,-43.2767
-22.90953,-43.27601
-22.911228,-43.275638
-22.91028,-43.28355
-22.908779,-43.280279
-22.909923,-43.290937
-22.898117,-43.275771
-22.898251,-43.276641
-22.899838,-43.279834
-22.901358,-43.278269
-22.901634,-43.280831
-22.9034,-43.28379
-22.90401,-43.28532
-22.9042,-43.28625
-22.90464,-43.28857
-22.90512,-43.29166
-22.901838,-43.279631
-22.89802,-43.27806
-22.89678,-43.27966
-22.89328,-43.27895
-22.90292,-43.278302
-22.901773,-43.278202
-22.89662,-43.2755
-22.89814,-43.27722
-22.90044,-43.28072
-22.898211,-43.275313
-22.897152,-43.272634
-22.895368,-43.27752
-22.90451,-43.28764
-22.90429,-43.2856
-22.906745,-43.285064
-22.90291,-43.28545
-22.901565,-43.288313
-22.9037,-43.29018
-22.910035,-43.293362
-22.905209,-43.291232
-22.90785,-43.27568
-22.90576,-43.27688
-22.909041,-43.280449
-22.917315,-43.282286
-22.91775,-43.283238
-22.917678,-43.282263
-22.916062,-43.274814
-22.916532,-43.275673
-22.91731,-43.27897
-22.82991,-43.27026
-22.904487,-43.27298
-22.90402,-43.27584
-22.902391,-43.277149
-22.900616,-43.277198
-22.901345,-43.276066
-22.90015,-43.2745
-22.90187,-43.28154
-22.90815,-43.28713
-22.90541,-43.28855
-22.90716,-43.27675
-22.904419,-43.290681
-22.900769,-43.290262
-22.903382,-43.290918
-22.901977,-43.275786
-22.899656,-43.278906
-22.900654,-43.27931
-22.901422,-43.278529
-22.906321,-43.289462
-22.907774,-43.288731
-22.909512,-43.287868
-22.906474,-43.288033
-22.903117,-43.285124
-22.901601,-43.288066
-22.89763,-43.279288
-22.895801,-43.2745
-22.901798,-43.275326
-22.904713,-43.290836
-22.89992,-43.279205
-22.901691,-43.290577
-22.90349,-43.272521
-22.903827,-43.292023
-22.903066,-43.282178
-22.894407,-43.279648
-22.902558,-43.281207
-22.899781,-43.280325
-22.89968,-43.280528
-22.90211,-43.275294
-22.901989,-43.27537
-22.901889,-43.275358
-22.891055,-43.287565
-22.89106,-43.28305
-22.897639,-43.284292
-22.89401,-43.28296
-22.89946,-43.28841
-22.89797,-43.28759
-22.89677,-43.28772
-22.89832,-43.28899
-22.90051,-43.28912
-22.896912,-43.287656
-22.897416,-43.284942
-22.896732,-43.287087
-22.895084,-43.287061
-22.893343,-43.287423
-22.888449,-43.287919
-22.88911,-43.283852
-22.896369,-43.283203
-22.89299,-43.28503
-22.893783,-43.286565
-22.892567,-43.270754
-22.88591,-43.27898
-22.88441,-43.27719
-22.89194,-43.27941
-22.89176,-43.28194
-22.88812,-43.28264
-22.88792,-43.2662
-22.890074,-43.267547
-22.89127,-43.26831
-22.90386,-43.27879
-22.898109,-43.28231
-22.897884,-43.282229
-22.88744,-43.2864
-22.88772,-43.28392
-22.903731,-43.275392
-22.88718,-43.28075
-22.900545,-43.279417
-22.899514,-43.274123
-22.898984,-43.272555
-22.89091,-43.26941
-22.89077,-43.27098
-22.89884,-43.27043
-22.8977,-43.27136
-22.8952,-43.27413
-22.88674,-43.2779
-22.891631,-43.274574
-22.8931,-43.27577
-22.88791,-43.26594
-22.89285,-43.26917
-22.890826,-43.267841
-22.89519,-43.2729
-22.89324,-43.27201
-22.88821,-43.27681
-22.89435,-43.2756
-22.89279,-43.27658
-22.895086,-43.273695
-22.893425,-43.273886
-22.89202,-43.2738
-22.88867,-43.27465
-22.88719,-43.2763
-22.887444,-43.28419
-22.897863,-43.269422
-22.89676,-43.267862
-22.893114,-43.269945
-22.894641,-43.268181
-22.889814,-43.267238
-22.885519,-43.277384
-22.888891,-43.274554
-22.889237,-43.26632
-22.89053,-43.28161
-22.89542,-43.29709
-22.90479,-43.29386
-22.903974,-43.295699
-22.90265,-43.29674
-22.90125,-43.2963
-22.89869,-43.29551
-22.89612,-43.29474
-22.89579,-43.298812
-22.90317,-43.29788
-22.90277,-43.29933
-22.90347,-43.30016
-22.891892,-43.290069
-22.89384,-43.29613
-22.893892,-43.29941
-22.897116,-43.300188
-22.89782,-43.29761
-22.89859,-43.29481
-22.89624,-43.29248
-22.9047,-43.302136
-22.90457,-43.30007
-22.90446,-43.29805
-22.90436,-43.29643
-22.90501,-43.29376
-22.886572,-43.285418
-22.89973,-43.29748
-22.90283,-43.29845
-22.90381,-43.29877
-22.89615,-43.28998
-22.895733,-43.29366
-22.906002,-43.293253
-22.90567,-43.29927
-22.90702,-43.2975
-22.89706,-43.28983
-22.90996,-43.29674
-22.90755,-43.29644
-22.896314,-43.290043
-22.895769,-43.296477
-22.895729,-43.294213
-22.907196,-43.293138
-22.88583,-43.28976
-22.88629,-43.28781
-22.88727,-43.28219
-22.886308,-43.279923
-22.895219,-43.29438
-22.89609,-43.289486
-22.914455,-43.298269
-22.887518,-43.288343
-22.88991,-43.290338
-22.89093,-43.293169
-22.895439,-43.300883
-22.892071,-43.288382
-22.903741,-43.300861
-22.900958,-43.30123
-22.90551,-43.30825
-22.90563,-43.3107
-22.90597,-43.314
-22.9064,-43.31263
-22.90582,-43.31102
-22.90591,-43.30901
-22.90526,-43.30724
-22.90492,-43.3063
-22.90462,-43.30547
-22.90468,-43.30436
-22.90512,-43.307232
-22.905382,-43.311908
-22.889869,-43.302077
-22.89079,-43.30325
-22.89259,-43.30325
-22.89385,-43.30385
-22.9042,-43.3034
-22.8919,-43.305
-22.89611,-43.30493
-22.89604,-43.30295
-22.893385,-43.301005
-22.89213,-43.30102
-22.89584,-43.30157
-22.89593,-43.30384
-22.89599,-43.30583
-22.892992,-43.302897
-22.897957,-43.301365
-22.900293,-43.302101
-22.902242,-43.302743
-22.90471,-43.31064
-22.90157,-43.30959
-22.89933,-43.30886
-22.89213,-43.30614
-22.89031,-43.30928
-22.8886,-43.3115
-22.896324,-43.311066
-22.88878,-43.31292
-22.89082,-43.31046
-22.89397,-43.31192
-22.898301,-43.313281
-22.900156,-43.313888
-22.901578,-43.314398
-22.903044,-43.314913
-22.90486,-43.31551
-22.89048,-43.30924
-22.8961,-43.30911
-22.896225,-43.312056
-22.89601,-43.313742
-22.889209,-43.311278
-22.8852,-43.31011
-22.88614,-43.30788
-22.88659,-43.306
-22.88639,-43.30314
-22.88646,-43.30281
-22.88522,-43.2901
-22.88667,-43.28774
-22.88708,-43.28657
-22.89575,-43.316141
-22.88019,-43.31214
-22.87903,-43.31069
-22.87822,-43.30967
-22.87593,-43.30888
-22.89072,-43.31027
-22.88899,-43.31151
-22.88875,-43.31136
-22.87751,-43.30938
-22.87998,-43.3121
-22.89947,-43.3111
-22.90248,-43.31247
-22.89822,-43.30849
-22.89695,-43.30823
-22.895894,-43.316588
-22.896226,-43.313414
-22.896159,-43.309826
-22.896226,-43.308855
-22.898888,-43.313189
-22.901831,-43.314256
-22.897637,-43.31268
-22.898274,-43.310537
-22.892254,-43.307259
-22.892447,-43.306629
-22.892306,-43.310998
-22.893085,-43.311511
-22.894679,-43.312234
-22.895723,-43.312725
-22.895595,-43.312536
-22.904135,-43.313028
-22.88715,-43.29698
-22.88835,-43.29783
-22.89069,-43.30009
-22.88975,-43.29817
-22.88871,-43.29602
-22.88634,-43.29745
-22.88436,-43.29998
-22.885719,-43.30051
-22.886956,-43.297009
-22.87837,-43.29092
-22.8807,-43.29133
-22.871267,-43.299302
-22.87431,-43.29728
-22.87621,-43.29703
-22.87757,-43.29643
-22.88023,-43.29444
-22.88136,-43.29594
-22.88107,-43.28825
-22.88177,-43.28754
-22.88014,-43.29067
-22.87833,-43.29079
-22.88058,-43.28842
-22.88006,-43.294408
-22.87862,-43.29549
-22.87638,-43.29688
-22.87502,-43.29707
-22.872629,-43.297377
-22.88277,-43.29912
-22.88231,-43.2892
-22.88562,-43.30967
-22.88672,-43.306443
-22.88538,-43.30128
-22.88548,-43.30031
-22.88536,-43.29805
-22.8846,-43.29814
-22.884601,-43.297845
-22.88341,-43.29648
-22.88273,-43.29618
